# time,lat,lon,altMSC,status
,33.179792,-79.098813167,,
2023-04-13T12:46:38.000Z,33.1788597,-79.0980462,,
2023-04-13T12:46:39.000Z,33.1788612,-79.0980441,,
2023-04-13T12:46:40.000Z,33.1788607,-79.0980421,,
2023-04-13T12:46:41.000Z,33.1788587,-79.0980399,,
2023-04-13T12:46:42.000Z,33.1788568,-79.0980363,,
2023-04-13T12:46:43.000Z,33.1788549,-79.0980319,,
2023-04-13T12:46:44.000Z,33.178854,-79.0980258,,
2023-04-13T12:46:45.000Z,33.1788534,-79.0980193,,
2023-04-13T12:46:46.000Z,33.1788532,-79.0980163,,
2023-04-13T12:46:47.000Z,33.1788534,-79.0980171,,
2023-04-13T12:46:48.000Z,33.1788525,-79.0980174,,
2023-04-13T12:46:49.000Z,33.1788498,-79.0980142,,
2023-04-13T12:46:50.000Z,33.1788468,-79.0980078,,
2023-04-13T12:46:51.000Z,33.1788437,-79.097999,,
2023-04-13T12:46:52.000Z,33.1788427,-79.0979943,,
2023-04-13T12:46:53.000Z,33.178844,-79.0979952,,
2023-04-13T12:46:54.000Z,33.1788435,-79.0979957,,
2023-04-13T12:46:55.000Z,33.1788418,-79.097992,,
2023-04-13T12:46:56.000Z,33.1788386,-79.0979862,,
2023-04-13T12:46:57.000Z,33.1788359,-79.0979812,,
2023-04-13T12:46:58.000Z,33.1788329,-79.0979781,,
2023-04-13T12:46:59.000Z,33.178831,-79.0979774,,
2023-04-13T12:47:00.000Z,33.178829,-79.0979761,,
2023-04-13T12:47:01.000Z,33.1788272,-79.0979715,,
2023-04-13T12:47:02.000Z,33.178824,-79.0979661,,
2023-04-13T12:47:03.000Z,33.1788233,-79.0979646,,
2023-04-13T12:47:04.000Z,33.178822,-79.0979638,,
2023-04-13T12:47:05.000Z,33.1788196,-79.0979583,,
2023-04-13T12:47:06.000Z,33.1788155,-79.0979501,,
2023-04-13T12:47:07.000Z,33.1788142,-79.0979439,,
2023-04-13T12:47:08.000Z,33.1788136,-79.0979393,,
2023-04-13T12:47:09.000Z,33.1788106,-79.0979357,,
2023-04-13T12:47:10.000Z,33.1788073,-79.0979317,,
2023-04-13T12:47:11.000Z,33.1788036,-79.0979267,,
2023-04-13T12:47:12.000Z,33.1787994,-79.0979224,,
2023-04-13T12:47:13.000Z,33.1787965,-79.0979189,,
2023-04-13T12:47:14.000Z,33.1787931,-79.0979163,,
2023-04-13T12:47:15.000Z,33.1787895,-79.0979135,,
2023-04-13T12:47:16.000Z,33.1787857,-79.0979084,,
2023-04-13T12:47:17.000Z,33.1787828,-79.0979044,,
2023-04-13T12:47:18.000Z,33.1787819,-79.0979021,,
2023-04-13T12:47:19.000Z,33.1787808,-79.0978993,,
2023-04-13T12:47:20.000Z,33.1787772,-79.0978949,,
2023-04-13T12:47:21.000Z,33.1787733,-79.0978926,,
2023-04-13T12:47:22.000Z,33.1787686,-79.0978893,,
2023-04-13T12:47:23.000Z,33.1787667,-79.0978849,,
2023-04-13T12:47:24.000Z,33.1787652,-79.0978785,,
2023-04-13T12:47:25.000Z,33.1787639,-79.0978731,,
2023-04-13T12:47:26.000Z,33.1787638,-79.0978682,,
2023-04-13T12:47:27.000Z,33.1787636,-79.0978649,,
2023-04-13T12:47:28.000Z,33.1787632,-79.0978613,,
2023-04-13T12:47:29.000Z,33.1787632,-79.0978568,,
2023-04-13T12:47:30.000Z,33.1787639,-79.0978508,,
2023-04-13T12:47:31.000Z,33.178764,-79.0978437,,
2023-04-13T12:47:32.000Z,33.1787646,-79.0978369,,
2023-04-13T12:47:33.000Z,33.1787651,-79.0978326,,
2023-04-13T12:47:34.000Z,33.1787636,-79.0978265,,
2023-04-13T12:47:35.000Z,33.1787622,-79.0978188,,
2023-04-13T12:47:36.000Z,33.1787628,-79.0978139,,
2023-04-13T12:47:37.000Z,33.1787642,-79.0978091,,
2023-04-13T12:47:38.000Z,33.1787662,-79.0978023,,
2023-04-13T12:47:39.000Z,33.1787709,-79.0977939,,
2023-04-13T12:47:40.000Z,33.1787763,-79.0977845,,
2023-04-13T12:47:41.000Z,33.1787798,-79.0977739,,
2023-04-13T12:47:42.000Z,33.1787803,-79.0977635,,
2023-04-13T12:47:43.000Z,33.1787805,-79.0977539,,
2023-04-13T12:47:44.000Z,33.1787833,-79.0977431,,
2023-04-13T12:47:45.000Z,33.1787889,-79.0977315,,
2023-04-13T12:47:46.000Z,33.1787946,-79.0977189,,
2023-04-13T12:47:47.000Z,33.1787992,-79.0977085,,
2023-04-13T12:47:48.000Z,33.1788017,-79.0977012,,
2023-04-13T12:47:49.000Z,33.1788029,-79.0976908,,
2023-04-13T12:47:50.000Z,33.1788045,-79.0976776,,
2023-04-13T12:47:51.000Z,33.1788073,-79.0976646,,
2023-04-13T12:47:52.000Z,33.1788119,-79.0976542,,
2023-04-13T12:47:53.000Z,33.178816,-79.0976448,,
2023-04-13T12:47:54.000Z,33.1788191,-79.0976365,,
2023-04-13T12:47:55.000Z,33.1788181,-79.0976279,,
2023-04-13T12:47:56.000Z,33.178822,-79.0976156,,
2023-04-13T12:47:57.000Z,33.1788287,-79.0976038,,
2023-04-13T12:47:58.000Z,33.1788326,-79.0975915,,
2023-04-13T12:47:59.000Z,33.1788357,-79.0975798,,
2023-04-13T12:48:00.000Z,33.178838,-79.0975708,,
2023-04-13T12:48:01.000Z,33.1788391,-79.0975615,,
2023-04-13T12:48:02.000Z,33.1788392,-79.0975521,,
2023-04-13T12:48:03.000Z,33.1788407,-79.0975431,,
2023-04-13T12:48:04.000Z,33.1788404,-79.0975329,,
2023-04-13T12:48:05.000Z,33.1788397,-79.0975274,,
2023-04-13T12:48:06.000Z,33.17884,-79.0975234,,
2023-04-13T12:48:07.000Z,33.1788399,-79.0975192,,
2023-04-13T12:48:08.000Z,33.17884,-79.0975153,,
2023-04-13T12:48:09.000Z,33.1788393,-79.0975092,,
2023-04-13T12:48:10.000Z,33.1788374,-79.0974988,,
2023-04-13T12:48:11.000Z,33.1788383,-79.0974874,,
2023-04-13T12:48:12.000Z,33.1788411,-79.0974773,,
2023-04-13T12:48:13.000Z,33.1788413,-79.0974686,,
2023-04-13T12:48:14.000Z,33.1788409,-79.0974604,,
2023-04-13T12:48:15.001Z,33.1788405,-79.0974534,,
2023-04-13T12:48:16.000Z,33.1788414,-79.097448,,
2023-04-13T12:48:17.000Z,33.178841,-79.0974435,,
2023-04-13T12:48:18.000Z,33.178838,-79.0974379,,
2023-04-13T12:48:19.000Z,33.1788341,-79.0974306,,
2023-04-13T12:48:20.000Z,33.1788319,-79.0974242,,
2023-04-13T12:48:21.000Z,33.1788295,-79.0974193,,
2023-04-13T12:48:22.000Z,33.1788311,-79.0974142,,
2023-04-13T12:48:23.000Z,33.178831,-79.0974089,,
2023-04-13T12:48:24.000Z,33.1788281,-79.0974038,,
2023-04-13T12:48:25.000Z,33.1788245,-79.0973968,,
2023-04-13T12:48:26.000Z,33.1788202,-79.0973904,,
2023-04-13T12:48:27.000Z,33.1788172,-79.0973849,,
2023-04-13T12:48:28.000Z,33.1788159,-79.0973793,,
2023-04-13T12:48:29.000Z,33.1788137,-79.0973736,,
2023-04-13T12:48:30.000Z,33.1788095,-79.0973686,,
2023-04-13T12:48:31.000Z,33.178806,-79.0973629,,
2023-04-13T12:48:32.000Z,33.1788041,-79.0973577,,
2023-04-13T12:48:33.000Z,33.1788003,-79.0973511,,
2023-04-13T12:48:34.000Z,33.1787964,-79.0973449,,
2023-04-13T12:48:35.000Z,33.1787938,-79.0973407,,
2023-04-13T12:48:36.000Z,33.1787915,-79.0973357,,
2023-04-13T12:48:37.000Z,33.1787888,-79.0973285,,
2023-04-13T12:48:38.000Z,33.1787847,-79.0973207,,
2023-04-13T12:48:39.000Z,33.1787828,-79.097316,,
2023-04-13T12:48:40.000Z,33.1787798,-79.0973115,,
2023-04-13T12:48:41.000Z,33.1787762,-79.0973066,,
2023-04-13T12:48:42.000Z,33.1787733,-79.0973026,,
2023-04-13T12:48:43.000Z,33.1787692,-79.0972979,,
2023-04-13T12:48:44.000Z,33.1787655,-79.0972922,,
2023-04-13T12:48:45.000Z,33.1787622,-79.097286,,
2023-04-13T12:48:46.000Z,33.1787576,-79.0972807,,
2023-04-13T12:48:47.000Z,33.1787539,-79.0972759,,
2023-04-13T12:48:48.000Z,33.1787506,-79.0972728,,
2023-04-13T12:48:49.000Z,33.1787473,-79.0972701,,
2023-04-13T12:48:50.000Z,33.1787456,-79.0972679,,
2023-04-13T12:48:51.000Z,33.1787416,-79.0972636,,
2023-04-13T12:48:52.000Z,33.1787351,-79.0972566,,
2023-04-13T12:48:53.000Z,33.1787312,-79.0972504,,
2023-04-13T12:48:54.000Z,33.1787281,-79.0972465,,
2023-04-13T12:48:55.000Z,33.178725,-79.097243,,
2023-04-13T12:48:56.000Z,33.1787202,-79.0972395,,
2023-04-13T12:48:57.000Z,33.1787138,-79.0972366,,
2023-04-13T12:48:58.000Z,33.1787092,-79.0972314,,
2023-04-13T12:48:59.000Z,33.1787085,-79.0972291,,
2023-04-13T12:49:00.000Z,33.1787086,-79.097226,,
2023-04-13T12:49:01.000Z,33.1787048,-79.0972194,,
2023-04-13T12:49:02.000Z,33.1786986,-79.0972116,,
2023-04-13T12:49:03.000Z,33.1786919,-79.0972039,,
2023-04-13T12:49:04.000Z,33.1786861,-79.0971979,,
2023-04-13T12:49:05.000Z,33.1786829,-79.0971944,,
2023-04-13T12:49:06.000Z,33.1786827,-79.0971953,,
2023-04-13T12:49:07.000Z,33.1786824,-79.097195,,
2023-04-13T12:49:08.000Z,33.1786816,-79.097192,,
2023-04-13T12:49:09.000Z,33.1786788,-79.0971862,,
2023-04-13T12:49:10.000Z,33.1786745,-79.0971789,,
2023-04-13T12:49:11.000Z,33.1786697,-79.0971709,,
2023-04-13T12:49:12.000Z,33.1786646,-79.0971649,,
2023-04-13T12:49:13.000Z,33.178662,-79.0971611,,
2023-04-13T12:49:14.000Z,33.1786601,-79.0971573,,
2023-04-13T12:49:15.000Z,33.1786562,-79.0971528,,
2023-04-13T12:49:16.000Z,33.178652,-79.0971476,,
2023-04-13T12:49:17.000Z,33.178649,-79.0971452,,
2023-04-13T12:49:18.000Z,33.1786451,-79.097143,,
2023-04-13T12:49:19.000Z,33.1786406,-79.097139,,
2023-04-13T12:49:20.000Z,33.1786377,-79.0971344,,
2023-04-13T12:49:21.000Z,33.1786359,-79.0971285,,
2023-04-13T12:49:22.000Z,33.1786314,-79.097121,,
2023-04-13T12:49:23.000Z,33.1786253,-79.0971149,,
2023-04-13T12:49:24.000Z,33.1786206,-79.0971118,,
2023-04-13T12:49:25.000Z,33.1786175,-79.0971076,,
2023-04-13T12:49:26.000Z,33.1786147,-79.0971063,,
2023-04-13T12:49:27.000Z,33.1786148,-79.097107,,
2023-04-13T12:49:28.000Z,33.1786121,-79.0971023,,
2023-04-13T12:49:29.000Z,33.1786081,-79.0970927,,
2023-04-13T12:49:30.000Z,33.1786039,-79.0970855,,
2023-04-13T12:49:31.000Z,33.1785989,-79.0970794,,
2023-04-13T12:49:32.000Z,33.1785964,-79.0970769,,
2023-04-13T12:49:33.000Z,33.1785952,-79.097075,,
2023-04-13T12:49:34.000Z,33.1785917,-79.0970704,,
2023-04-13T12:49:35.000Z,33.1785895,-79.0970664,,
2023-04-13T12:49:36.000Z,33.1785882,-79.0970625,,
2023-04-13T12:49:37.000Z,33.178586,-79.0970584,,
2023-04-13T12:49:38.000Z,33.1785835,-79.0970531,,
2023-04-13T12:49:39.000Z,33.1785798,-79.0970469,,
2023-04-13T12:49:40.000Z,33.1785747,-79.0970418,,
2023-04-13T12:49:41.000Z,33.1785725,-79.0970379,,
2023-04-13T12:49:42.000Z,33.1785713,-79.097034,,
2023-04-13T12:49:43.000Z,33.1785677,-79.09703,,
2023-04-13T12:49:44.000Z,33.178564,-79.0970258,,
2023-04-13T12:49:45.000Z,33.1785611,-79.0970217,,
2023-04-13T12:49:46.000Z,33.1785582,-79.0970154,,
2023-04-13T12:49:47.000Z,33.1785546,-79.0970091,,
2023-04-13T12:49:48.000Z,33.1785514,-79.0970053,,
2023-04-13T12:49:49.000Z,33.1785465,-79.0970025,,
2023-04-13T12:49:50.000Z,33.178543,-79.0969985,,
2023-04-13T12:49:51.000Z,33.1785387,-79.0969937,,
2023-04-13T12:49:52.001Z,33.1785333,-79.0969874,,
2023-04-13T12:49:53.000Z,33.1785307,-79.0969804,,
2023-04-13T12:49:54.000Z,33.1785302,-79.0969752,,
2023-04-13T12:49:55.000Z,33.1785286,-79.0969706,,
2023-04-13T12:49:56.000Z,33.1785267,-79.096965,,
2023-04-13T12:49:57.000Z,33.1785245,-79.0969569,,
2023-04-13T12:49:58.000Z,33.1785205,-79.0969481,,
2023-04-13T12:49:59.000Z,33.1785183,-79.0969427,,
2023-04-13T12:50:00.000Z,33.1785207,-79.0969389,,
2023-04-13T12:50:01.000Z,33.1785228,-79.0969362,,
2023-04-13T12:50:02.000Z,33.1785218,-79.0969319,,
2023-04-13T12:50:03.000Z,33.1785213,-79.0969282,,
2023-04-13T12:50:04.000Z,33.1785232,-79.0969244,,
2023-04-13T12:50:05.000Z,33.1785249,-79.0969193,,
2023-04-13T12:50:06.000Z,33.1785247,-79.0969122,,
2023-04-13T12:50:07.000Z,33.1785234,-79.0969063,,
2023-04-13T12:50:08.000Z,33.1785226,-79.0969038,,
2023-04-13T12:50:09.000Z,33.1785214,-79.0969011,,
2023-04-13T12:50:10.000Z,33.1785208,-79.0968957,,
2023-04-13T12:50:11.000Z,33.1785211,-79.0968927,,
2023-04-13T12:50:12.000Z,33.17852,-79.09689,,
2023-04-13T12:50:13.000Z,33.1785186,-79.0968861,,
2023-04-13T12:50:14.000Z,33.1785178,-79.0968842,,
2023-04-13T12:50:15.000Z,33.1785176,-79.0968818,,
2023-04-13T12:50:16.000Z,33.1785181,-79.0968785,,
2023-04-13T12:50:17.000Z,33.1785188,-79.0968758,,
2023-04-13T12:50:18.000Z,33.1785202,-79.0968733,,
2023-04-13T12:50:19.000Z,33.1785199,-79.0968691,,
2023-04-13T12:50:20.000Z,33.1785179,-79.0968632,,
2023-04-13T12:50:21.000Z,33.1785176,-79.0968582,,
2023-04-13T12:50:22.000Z,33.1785215,-79.0968557,,
2023-04-13T12:50:23.000Z,33.1785237,-79.096856,,
2023-04-13T12:50:24.000Z,33.1785234,-79.0968535,,
2023-04-13T12:50:25.000Z,33.1785237,-79.0968496,,
2023-04-13T12:50:26.000Z,33.1785264,-79.0968502,,
2023-04-13T12:50:27.000Z,33.1785281,-79.0968511,,
2023-04-13T12:50:28.000Z,33.1785284,-79.0968491,,
2023-04-13T12:50:29.000Z,33.1785277,-79.0968477,,
2023-04-13T12:50:30.000Z,33.1785273,-79.0968485,,
2023-04-13T12:50:31.000Z,33.1785269,-79.0968483,,
2023-04-13T12:50:32.000Z,33.178524,-79.0968463,,
2023-04-13T12:50:33.000Z,33.1785211,-79.0968446,,
2023-04-13T12:50:34.000Z,33.1785232,-79.0968459,,
2023-04-13T12:50:35.000Z,33.1785234,-79.0968478,,
2023-04-13T12:50:36.000Z,33.1785229,-79.0968474,,
2023-04-13T12:50:37.000Z,33.1785232,-79.0968477,,
2023-04-13T12:50:38.000Z,33.1785202,-79.0968455,,
2023-04-13T12:50:39.000Z,33.1785193,-79.0968424,,
2023-04-13T12:50:40.000Z,33.1785205,-79.0968425,,
2023-04-13T12:50:41.000Z,33.1785215,-79.0968434,,
2023-04-13T12:50:42.000Z,33.1785233,-79.0968443,,
2023-04-13T12:50:43.000Z,33.178523,-79.0968436,,
2023-04-13T12:50:44.000Z,33.1785212,-79.096843,,
2023-04-13T12:50:45.000Z,33.1785216,-79.0968429,,
2023-04-13T12:50:46.000Z,33.1785208,-79.096842,,
2023-04-13T12:50:47.000Z,33.1785186,-79.09684,,
2023-04-13T12:50:48.000Z,33.178518,-79.0968385,,
2023-04-13T12:50:49.000Z,33.1785192,-79.0968384,,
2023-04-13T12:50:50.000Z,33.1785221,-79.0968403,,
2023-04-13T12:50:51.000Z,33.1785237,-79.0968426,,
2023-04-13T12:50:52.000Z,33.1785224,-79.0968448,,
2023-04-13T12:50:53.000Z,33.1785224,-79.0968451,,
2023-04-13T12:50:54.000Z,33.1785221,-79.0968429,,
2023-04-13T12:50:55.000Z,33.1785189,-79.0968398,,
2023-04-13T12:50:56.000Z,33.1785172,-79.0968381,,
2023-04-13T12:50:57.000Z,33.1785184,-79.0968387,,
2023-04-13T12:50:58.000Z,33.1785174,-79.0968393,,
2023-04-13T12:50:59.000Z,33.1785166,-79.0968374,,
2023-04-13T12:51:00.000Z,33.1785178,-79.0968389,,
2023-04-13T12:51:01.000Z,33.1785181,-79.0968415,,
2023-04-13T12:51:02.000Z,33.1785166,-79.0968425,,
2023-04-13T12:51:03.000Z,33.1785146,-79.0968422,,
2023-04-13T12:51:04.000Z,33.1785154,-79.0968413,,
2023-04-13T12:51:05.000Z,33.1785168,-79.0968392,,
2023-04-13T12:51:06.000Z,33.1785159,-79.0968402,,
2023-04-13T12:51:07.000Z,33.1785156,-79.0968422,,
2023-04-13T12:51:08.000Z,33.1785146,-79.0968428,,
2023-04-13T12:51:09.000Z,33.1785147,-79.0968421,,
2023-04-13T12:51:10.000Z,33.1785155,-79.0968424,,
2023-04-13T12:51:11.000Z,33.1785136,-79.0968432,,
2023-04-13T12:51:12.000Z,33.1785149,-79.0968434,,
2023-04-13T12:51:13.000Z,33.1785179,-79.0968453,,
2023-04-13T12:51:14.000Z,33.1785173,-79.0968454,,
2023-04-13T12:51:15.000Z,33.1785152,-79.0968435,,
2023-04-13T12:51:16.000Z,33.1785138,-79.0968423,,
2023-04-13T12:51:17.000Z,33.1785146,-79.0968439,,
2023-04-13T12:51:18.000Z,33.1785143,-79.0968446,,
2023-04-13T12:51:19.000Z,33.1785143,-79.0968451,,
2023-04-13T12:51:20.000Z,33.1785154,-79.0968448,,
2023-04-13T12:51:21.000Z,33.1785163,-79.0968431,,
2023-04-13T12:51:22.000Z,33.1785177,-79.0968426,,
2023-04-13T12:51:23.000Z,33.1785186,-79.0968421,,
2023-04-13T12:51:24.000Z,33.1785182,-79.0968427,,
2023-04-13T12:51:25.000Z,33.1785193,-79.0968415,,
2023-04-13T12:51:26.000Z,33.1785198,-79.0968405,,
2023-04-13T12:51:27.001Z,33.1785188,-79.0968402,,
2023-04-13T12:51:28.000Z,33.1785172,-79.0968393,,
2023-04-13T12:51:29.000Z,33.1785175,-79.0968373,,
2023-04-13T12:51:30.000Z,33.1785188,-79.0968362,,
2023-04-13T12:51:31.000Z,33.1785216,-79.0968376,,
2023-04-13T12:51:32.000Z,33.1785246,-79.096841,,
2023-04-13T12:51:33.000Z,33.1785266,-79.0968426,,
2023-04-13T12:51:34.000Z,33.1785276,-79.0968443,,
2023-04-13T12:51:35.000Z,33.1785258,-79.0968426,,
2023-04-13T12:51:36.000Z,33.1785212,-79.0968391,,
2023-04-13T12:51:37.000Z,33.1785196,-79.0968355,,
2023-04-13T12:51:38.000Z,33.1785194,-79.0968345,,
2023-04-13T12:51:39.000Z,33.1785203,-79.0968368,,
2023-04-13T12:51:40.000Z,33.1785224,-79.0968415,,
2023-04-13T12:51:41.000Z,33.1785242,-79.0968442,,
2023-04-13T12:51:42.000Z,33.1785233,-79.096843,,
2023-04-13T12:51:43.000Z,33.1785225,-79.0968428,,
2023-04-13T12:51:44.000Z,33.178521,-79.0968416,,
2023-04-13T12:51:45.000Z,33.1785206,-79.0968401,,
2023-04-13T12:51:46.000Z,33.1785214,-79.09684,,
2023-04-13T12:51:47.000Z,33.1785188,-79.0968411,,
2023-04-13T12:51:48.000Z,33.1785167,-79.0968417,,
2023-04-13T12:51:49.000Z,33.1785181,-79.0968417,,
2023-04-13T12:51:50.000Z,33.1785198,-79.0968417,,
2023-04-13T12:51:51.000Z,33.17852,-79.0968408,,
2023-04-13T12:51:52.000Z,33.178521,-79.0968395,,
2023-04-13T12:51:53.000Z,33.1785201,-79.0968388,,
2023-04-13T12:51:54.000Z,33.1785209,-79.0968382,,
2023-04-13T12:51:55.000Z,33.178522,-79.0968405,,
2023-04-13T12:51:56.000Z,33.1785223,-79.0968401,,
2023-04-13T12:51:57.000Z,33.1785201,-79.0968379,,
2023-04-13T12:51:58.000Z,33.1785199,-79.0968372,,
2023-04-13T12:51:59.000Z,33.1785213,-79.0968376,,
2023-04-13T12:52:00.000Z,33.1785197,-79.0968398,,
2023-04-13T12:52:01.000Z,33.1785167,-79.0968389,,
2023-04-13T12:52:02.000Z,33.1785154,-79.096838,,
2023-04-13T12:52:03.000Z,33.1785173,-79.0968391,,
2023-04-13T12:52:04.000Z,33.1785171,-79.0968407,,
2023-04-13T12:52:05.000Z,33.1785161,-79.0968398,,
2023-04-13T12:52:06.000Z,33.1785166,-79.0968389,,
2023-04-13T12:52:07.000Z,33.1785169,-79.0968391,,
2023-04-13T12:52:08.000Z,33.1785169,-79.0968398,,
2023-04-13T12:52:09.000Z,33.1785173,-79.0968411,,
2023-04-13T12:52:10.000Z,33.1785188,-79.0968442,,
2023-04-13T12:52:11.000Z,33.17852,-79.0968461,,
2023-04-13T12:52:12.000Z,33.1785168,-79.0968441,,
2023-04-13T12:52:13.000Z,33.1785141,-79.0968411,,
2023-04-13T12:52:14.000Z,33.1785149,-79.0968394,,
2023-04-13T12:52:15.000Z,33.1785151,-79.0968402,,
2023-04-13T12:52:16.000Z,33.1785154,-79.0968425,,
2023-04-13T12:52:17.000Z,33.178517,-79.096843,,
2023-04-13T12:52:18.000Z,33.1785169,-79.0968426,,
2023-04-13T12:52:19.000Z,33.1785156,-79.0968439,,
2023-04-13T12:52:20.000Z,33.1785158,-79.0968459,,
2023-04-13T12:52:21.000Z,33.1785152,-79.096848,,
2023-04-13T12:52:22.000Z,33.1785145,-79.0968478,,
2023-04-13T12:52:23.000Z,33.1785149,-79.0968466,,
2023-04-13T12:52:24.000Z,33.1785136,-79.096846,,
2023-04-13T12:52:25.000Z,33.1785108,-79.0968447,,
2023-04-13T12:52:26.000Z,33.1785113,-79.0968436,,
2023-04-13T12:52:27.000Z,33.1785152,-79.0968429,,
2023-04-13T12:52:28.000Z,33.1785152,-79.0968424,,
2023-04-13T12:52:29.000Z,33.1785126,-79.0968417,,
2023-04-13T12:52:30.000Z,33.1785137,-79.096844,,
2023-04-13T12:52:31.000Z,33.1785136,-79.0968442,,
2023-04-13T12:52:32.000Z,33.1785128,-79.0968442,,
2023-04-13T12:52:33.000Z,33.1785125,-79.0968448,,
2023-04-13T12:52:34.000Z,33.1785121,-79.0968461,,
2023-04-13T12:52:35.000Z,33.1785105,-79.0968453,,
2023-04-13T12:52:36.000Z,33.1785096,-79.0968422,,
2023-04-13T12:52:37.000Z,33.1785115,-79.0968406,,
2023-04-13T12:52:38.000Z,33.1785139,-79.0968401,,
2023-04-13T12:52:39.000Z,33.1785134,-79.0968398,,
2023-04-13T12:52:40.000Z,33.1785142,-79.0968424,,
2023-04-13T12:52:41.000Z,33.1785155,-79.0968459,,
2023-04-13T12:52:42.000Z,33.1785166,-79.0968485,,
2023-04-13T12:52:43.000Z,33.1785177,-79.0968499,,
2023-04-13T12:52:44.000Z,33.1785174,-79.0968478,,
2023-04-13T12:52:45.000Z,33.1785139,-79.0968445,,
2023-04-13T12:52:46.000Z,33.1785129,-79.0968416,,
2023-04-13T12:52:47.000Z,33.1785157,-79.0968425,,
2023-04-13T12:52:48.000Z,33.1785184,-79.0968438,,
2023-04-13T12:52:49.000Z,33.1785196,-79.0968446,,
2023-04-13T12:52:50.000Z,33.1785181,-79.0968442,,
2023-04-13T12:52:51.000Z,33.1785149,-79.0968431,,
2023-04-13T12:52:52.000Z,33.1785136,-79.0968424,,
2023-04-13T12:52:53.000Z,33.1785138,-79.0968418,,
2023-04-13T12:52:54.000Z,33.1785164,-79.0968459,,
2023-04-13T12:52:55.000Z,33.1785202,-79.0968503,,
2023-04-13T12:52:56.000Z,33.178521,-79.0968508,,
2023-04-13T12:52:57.000Z,33.1785216,-79.0968506,,
2023-04-13T12:52:58.000Z,33.1785213,-79.0968483,,
2023-04-13T12:52:59.000Z,33.1785202,-79.096846,,
2023-04-13T12:53:00.000Z,33.178518,-79.0968449,,
2023-04-13T12:53:01.000Z,33.1785161,-79.0968425,,
2023-04-13T12:53:02.001Z,33.1785158,-79.0968425,,
2023-04-13T12:53:03.000Z,33.1785163,-79.0968445,,
2023-04-13T12:53:04.000Z,33.1785159,-79.0968443,,
2023-04-13T12:53:05.000Z,33.1785172,-79.0968448,,
2023-04-13T12:53:06.000Z,33.1785195,-79.096848,,
2023-04-13T12:53:07.000Z,33.1785178,-79.0968475,,
2023-04-13T12:53:08.000Z,33.1785162,-79.0968421,,
2023-04-13T12:53:09.000Z,33.1785171,-79.096842,,
2023-04-13T12:53:10.000Z,33.1785182,-79.0968431,,
2023-04-13T12:53:11.000Z,33.1785182,-79.096842,,
2023-04-13T12:53:12.000Z,33.178519,-79.0968421,,
2023-04-13T12:53:13.000Z,33.1785194,-79.0968445,,
2023-04-13T12:53:14.000Z,33.1785187,-79.0968429,,
2023-04-13T12:53:15.000Z,33.1785172,-79.0968386,,
2023-04-13T12:53:16.000Z,33.1785172,-79.0968371,,
2023-04-13T12:53:17.000Z,33.1785187,-79.0968386,,
2023-04-13T12:53:18.000Z,33.1785205,-79.0968396,,
2023-04-13T12:53:19.000Z,33.1785235,-79.0968399,,
2023-04-13T12:53:20.000Z,33.1785257,-79.0968391,,
2023-04-13T12:53:21.000Z,33.178524,-79.0968348,,
2023-04-13T12:53:22.000Z,33.1785233,-79.0968313,,
2023-04-13T12:53:23.000Z,33.1785256,-79.0968299,,
2023-04-13T12:53:24.000Z,33.1785269,-79.0968294,,
2023-04-13T12:53:25.000Z,33.1785283,-79.0968309,,
2023-04-13T12:53:26.000Z,33.1785312,-79.0968297,,
2023-04-13T12:53:27.000Z,33.178533,-79.0968274,,
2023-04-13T12:53:28.000Z,33.1785321,-79.0968224,,
2023-04-13T12:53:29.000Z,33.1785318,-79.0968206,,
2023-04-13T12:53:30.000Z,33.1785355,-79.0968195,,
2023-04-13T12:53:31.000Z,33.1785379,-79.0968166,,
2023-04-13T12:53:32.000Z,33.1785399,-79.0968146,,
2023-04-13T12:53:33.000Z,33.1785393,-79.0968117,,
2023-04-13T12:53:34.000Z,33.1785398,-79.0968101,,
2023-04-13T12:53:35.000Z,33.1785428,-79.0968091,,
2023-04-13T12:53:36.000Z,33.1785455,-79.0968068,,
2023-04-13T12:53:37.000Z,33.1785469,-79.0968065,,
2023-04-13T12:53:38.000Z,33.1785466,-79.0968037,,
2023-04-13T12:53:39.000Z,33.1785458,-79.0968006,,
2023-04-13T12:53:40.000Z,33.1785465,-79.0967998,,
2023-04-13T12:53:41.000Z,33.1785468,-79.0967999,,
2023-04-13T12:53:42.000Z,33.1785479,-79.0967993,,
2023-04-13T12:53:43.000Z,33.1785499,-79.096798,,
2023-04-13T12:53:44.000Z,33.1785519,-79.0967974,,
2023-04-13T12:53:45.000Z,33.178552,-79.0967955,,
2023-04-13T12:53:46.000Z,33.1785502,-79.096795,,
2023-04-13T12:53:47.000Z,33.178552,-79.0967986,,
2023-04-13T12:53:48.000Z,33.1785543,-79.0968017,,
2023-04-13T12:53:49.000Z,33.1785542,-79.0968018,,
2023-04-13T12:53:50.000Z,33.1785525,-79.0967997,,
2023-04-13T12:53:51.000Z,33.1785516,-79.0967992,,
2023-04-13T12:53:52.000Z,33.1785498,-79.0967981,,
2023-04-13T12:53:53.000Z,33.1785481,-79.0967959,,
2023-04-13T12:53:54.000Z,33.1785496,-79.0967966,,
2023-04-13T12:53:55.000Z,33.1785533,-79.0967977,,
