% time,lat,lon,altMSL,mode,status
2024-05-23T22:04:36.000Z,33.3094939,-78.9129707,2.982,3,2
2024-05-23T22:04:37.000Z,33.309496,-78.9129675,2.828,3,2
2024-05-23T22:04:38.000Z,33.3094978,-78.912965,2.834,3,2
2024-05-23T22:04:39.000Z,33.3094992,-78.9129625,2.81,3,2
2024-05-23T22:04:40.000Z,33.3095002,-78.9129597,2.773,3,2
2024-05-23T22:04:41.000Z,33.3095005,-78.9129547,2.578,3,2
2024-05-23T22:04:42.000Z,33.3095011,-78.9129495,2.554,3,2
2024-05-23T22:04:43.000Z,33.3095015,-78.9129463,2.699,3,2
2024-05-23T22:04:44.000Z,33.309502,-78.9129441,2.815,3,2
2024-05-23T22:04:45.000Z,33.3095028,-78.9129414,2.755,3,2
2024-05-23T22:04:46.000Z,33.3095033,-78.9129374,2.612,3,2
2024-05-23T22:04:47.000Z,33.3095039,-78.9129336,2.619,3,2
2024-05-23T22:04:48.000Z,33.3095043,-78.9129305,2.647,3,2
2024-05-23T22:04:49.000Z,33.3095045,-78.9129276,2.568,3,2
2024-05-23T22:04:50.000Z,33.3095051,-78.9129246,2.477,3,2
2024-05-23T22:04:51.000Z,33.3095055,-78.9129211,2.509,3,2
2024-05-23T22:04:52.000Z,33.3095059,-78.9129174,2.546,3,2
2024-05-23T22:04:53.000Z,33.3095058,-78.9129142,2.569,3,2
2024-05-23T22:04:54.000Z,33.3095059,-78.9129116,2.668,3,2
2024-05-23T22:04:55.000Z,33.309506,-78.9129087,2.773,3,2
2024-05-23T22:04:56.000Z,33.3095067,-78.912906,2.771,3,2
2024-05-23T22:04:57.000Z,33.3095074,-78.9129043,2.803,3,2
2024-05-23T22:04:58.000Z,33.309508,-78.9129026,2.781,3,2
2024-05-23T22:04:59.000Z,33.3095083,-78.9129006,2.766,3,2
2024-05-23T22:05:00.000Z,33.3095082,-78.9128976,2.755,3,2
2024-05-23T22:05:01.000Z,33.3095079,-78.9128947,2.846,3,2
2024-05-23T22:05:02.000Z,33.3095081,-78.9128931,2.935,3,2
2024-05-23T22:05:03.000Z,33.3095079,-78.9128922,3.203,3,2
2024-05-23T22:05:04.001Z,33.309508,-78.9128921,3.337,3,2
2024-05-23T22:05:05.000Z,33.3095079,-78.9128919,3.36,3,2
2024-05-23T22:05:06.000Z,33.3095083,-78.9128898,3.34,3,2
2024-05-23T22:05:07.000Z,33.3095084,-78.9128876,3.402,3,2
2024-05-23T22:05:08.000Z,33.3095084,-78.9128867,3.453,3,2
2024-05-23T22:05:09.000Z,33.3095081,-78.9128857,3.398,3,2
2024-05-23T22:05:10.000Z,33.3095081,-78.9128834,3.376,3,2
2024-05-23T22:05:11.000Z,33.3095082,-78.9128826,3.527,3,2
2024-05-23T22:05:12.000Z,33.3095093,-78.9128826,3.677,3,2
2024-05-23T22:05:13.000Z,33.3095105,-78.912884,3.833,3,2
2024-05-23T22:05:14.000Z,33.3095111,-78.9128841,3.659,3,2
2024-05-23T22:05:15.000Z,33.3095108,-78.9128833,3.389,3,2
2024-05-23T22:05:16.000Z,33.3095105,-78.9128815,3.25,3,2
2024-05-23T22:05:17.000Z,33.3095107,-78.9128808,3.37,3,2
2024-05-23T22:05:18.000Z,33.309511,-78.9128812,3.454,3,2
2024-05-23T22:05:19.000Z,33.3095114,-78.9128812,3.318,3,2
2024-05-23T22:05:20.000Z,33.3095118,-78.9128798,3.164,3,2
2024-05-23T22:05:21.000Z,33.3095123,-78.9128783,3.264,3,2
2024-05-23T22:05:22.000Z,33.3095129,-78.9128782,3.451,3,2
2024-05-23T22:05:23.000Z,33.3095138,-78.9128789,3.453,3,2
2024-05-23T22:05:24.000Z,33.3095142,-78.9128786,3.21,3,2
2024-05-23T22:05:25.000Z,33.309514,-78.9128784,3.124,3,2
2024-05-23T22:05:26.000Z,33.3095139,-78.9128783,3.201,3,2
2024-05-23T22:05:27.000Z,33.3095146,-78.912879,3.25,3,2
2024-05-23T22:05:28.000Z,33.3095153,-78.9128797,3.293,3,2
2024-05-23T22:05:29.000Z,33.3095159,-78.9128795,3.202,3,2
2024-05-23T22:05:30.000Z,33.3095163,-78.9128791,3.127,3,2
2024-05-23T22:05:31.000Z,33.3095163,-78.9128788,3.182,3,2
2024-05-23T22:05:32.000Z,33.3095164,-78.9128794,3.267,3,2
2024-05-23T22:05:33.000Z,33.3095165,-78.9128804,3.241,3,2
2024-05-23T22:05:34.000Z,33.3095161,-78.9128814,3.201,3,2
2024-05-23T22:05:35.000Z,33.3095158,-78.9128817,3.171,3,2
2024-05-23T22:05:36.000Z,33.3095158,-78.9128822,3.115,3,2
2024-05-23T22:05:37.000Z,33.309516,-78.9128833,3.065,3,2
2024-05-23T22:05:38.000Z,33.3095165,-78.9128846,3.058,3,2
2024-05-23T22:05:39.000Z,33.309517,-78.9128859,3.1,3,2
2024-05-23T22:05:40.000Z,33.3095174,-78.9128873,3.068,3,2
2024-05-23T22:05:41.000Z,33.3095175,-78.9128882,2.982,3,2
2024-05-23T22:05:42.000Z,33.3095172,-78.9128893,3.018,3,2
2024-05-23T22:05:43.000Z,33.3095168,-78.9128917,3.065,3,2
2024-05-23T22:05:44.000Z,33.3095165,-78.9128945,2.964,3,2
2024-05-23T22:05:45.000Z,33.3095159,-78.9128953,2.74,3,2
2024-05-23T22:05:46.000Z,33.3095157,-78.9128957,2.749,3,2
2024-05-23T22:05:47.000Z,33.3095159,-78.9128976,2.95,3,2
2024-05-23T22:05:48.000Z,33.3095161,-78.9128997,2.972,3,2
2024-05-23T22:05:49.000Z,33.3095161,-78.9129011,2.826,3,2
2024-05-23T22:05:50.000Z,33.3095157,-78.9129025,2.76,3,2
2024-05-23T22:05:51.000Z,33.3095155,-78.912905,2.841,3,2
2024-05-23T22:05:52.000Z,33.309515,-78.9129083,2.83,3,2
2024-05-23T22:05:53.000Z,33.3095143,-78.9129106,2.726,3,2
2024-05-23T22:05:54.000Z,33.3095138,-78.9129129,2.724,3,2
2024-05-23T22:05:55.000Z,33.3095135,-78.912915,2.749,3,2
2024-05-23T22:05:56.000Z,33.3095136,-78.912917,2.746,3,2
2024-05-23T22:05:57.000Z,33.3095135,-78.9129198,2.787,3,2
2024-05-23T22:05:58.000Z,33.3095129,-78.9129225,2.815,3,2
2024-05-23T22:05:59.000Z,33.309512,-78.9129255,2.88,3,2
2024-05-23T22:06:00.000Z,33.3095117,-78.9129279,2.839,3,2
2024-05-23T22:06:01.000Z,33.3095113,-78.9129295,2.836,3,2
2024-05-23T22:06:02.000Z,33.3095108,-78.9129319,2.79,3,2
2024-05-23T22:06:03.000Z,33.3095104,-78.9129338,2.85,3,2
2024-05-23T22:06:04.000Z,33.3095103,-78.9129361,2.847,3,2
2024-05-23T22:06:05.000Z,33.3095098,-78.9129387,2.876,3,2
2024-05-23T22:06:06.000Z,33.3095092,-78.9129411,2.929,3,2
2024-05-23T22:06:07.000Z,33.3095087,-78.9129436,2.997,3,2
2024-05-23T22:06:08.000Z,33.3095086,-78.9129462,3.02,3,2
2024-05-23T22:06:09.000Z,33.3095085,-78.9129495,3.01,3,2
2024-05-23T22:06:10.000Z,33.3095083,-78.912953,2.917,3,2
2024-05-23T22:06:11.000Z,33.3095079,-78.9129554,2.82,3,2
2024-05-23T22:06:12.000Z,33.3095072,-78.9129569,2.757,3,2
2024-05-23T22:06:13.000Z,33.3095067,-78.9129589,2.772,3,2
2024-05-23T22:06:14.000Z,33.3095058,-78.9129625,2.888,3,2
2024-05-23T22:06:15.000Z,33.3095048,-78.9129667,2.937,3,2
2024-05-23T22:06:16.000Z,33.309504,-78.9129692,2.792,3,2
2024-05-23T22:06:17.001Z,33.3095031,-78.9129702,2.745,3,2
2024-05-23T22:06:18.000Z,33.3095024,-78.9129723,2.937,3,2
2024-05-23T22:06:19.000Z,33.309502,-78.9129752,3.034,3,2
2024-05-23T22:06:20.000Z,33.3095012,-78.9129784,3.005,3,2
2024-05-23T22:06:21.000Z,33.3095005,-78.9129814,2.93,3,2
2024-05-23T22:06:22.000Z,33.3094997,-78.9129836,2.877,3,2
2024-05-23T22:06:23.000Z,33.3094991,-78.912986,2.913,3,2
2024-05-23T22:06:24.000Z,33.3094989,-78.9129882,2.812,3,2
2024-05-23T22:06:25.000Z,33.3094983,-78.91299,2.742,3,2
2024-05-23T22:06:26.000Z,33.3094973,-78.9129925,2.705,3,2
2024-05-23T22:06:27.000Z,33.3094966,-78.9129957,2.702,3,2
2024-05-23T22:06:28.000Z,33.3094959,-78.9129984,2.834,3,2
2024-05-23T22:06:29.000Z,33.3094952,-78.9130011,3.022,3,2
2024-05-23T22:06:30.000Z,33.3094944,-78.9130037,3.15,3,2
2024-05-23T22:06:31.000Z,33.3094933,-78.9130064,3.228,3,2
2024-05-23T22:06:32.000Z,33.3094928,-78.9130094,3.217,3,2
2024-05-23T22:06:33.000Z,33.3094921,-78.9130124,3.157,3,2
2024-05-23T22:06:34.000Z,33.3094913,-78.9130144,3.149,3,2
2024-05-23T22:06:35.000Z,33.3094903,-78.9130155,3.139,3,2
2024-05-23T22:06:36.000Z,33.3094896,-78.9130165,3.115,3,2
2024-05-23T22:06:37.000Z,33.309489,-78.9130183,3.123,3,2
2024-05-23T22:06:38.000Z,33.3094882,-78.9130209,3.17,3,2
2024-05-23T22:06:39.000Z,33.3094881,-78.9130236,3.258,3,2
2024-05-23T22:06:40.000Z,33.3094877,-78.9130264,3.385,3,2
2024-05-23T22:06:41.000Z,33.3094867,-78.9130287,3.425,3,2
2024-05-23T22:06:42.000Z,33.3094854,-78.9130308,3.372,3,2
2024-05-23T22:06:43.000Z,33.3094845,-78.9130324,3.282,3,2
2024-05-23T22:06:44.000Z,33.3094837,-78.9130333,3.258,3,2
2024-05-23T22:06:45.000Z,33.309483,-78.9130343,3.313,3,2
2024-05-23T22:06:46.000Z,33.3094822,-78.9130355,3.355,3,2
2024-05-23T22:06:47.000Z,33.3094818,-78.9130373,3.287,3,2
2024-05-23T22:06:48.000Z,33.3094816,-78.9130394,3.387,3,2
2024-05-23T22:06:49.000Z,33.3094813,-78.9130422,3.614,3,2
2024-05-23T22:06:50.000Z,33.3094809,-78.913045,3.746,3,2
2024-05-23T22:06:51.000Z,33.3094803,-78.9130473,3.628,3,2
2024-05-23T22:06:52.000Z,33.3094797,-78.9130489,3.491,3,2
2024-05-23T22:06:53.000Z,33.3094794,-78.91305,3.429,3,2
2024-05-23T22:06:54.000Z,33.3094789,-78.9130504,3.364,3,2
2024-05-23T22:06:55.000Z,33.3094783,-78.9130509,3.309,3,2
2024-05-23T22:06:56.000Z,33.3094777,-78.9130522,3.321,3,2
2024-05-23T22:06:57.000Z,33.3094772,-78.9130541,3.343,3,2
2024-05-23T22:06:58.000Z,33.3094768,-78.9130563,3.43,3,2
2024-05-23T22:06:59.000Z,33.3094768,-78.9130587,3.49,3,2
2024-05-23T22:07:00.000Z,33.3094771,-78.9130607,3.53,3,2
2024-05-23T22:07:01.000Z,33.3094766,-78.9130624,3.546,3,2
2024-05-23T22:07:02.000Z,33.3094756,-78.9130637,3.406,3,2
2024-05-23T22:07:03.000Z,33.3094745,-78.9130638,3.25,3,2
2024-05-23T22:07:04.000Z,33.3094741,-78.9130634,3.208,3,2
2024-05-23T22:07:05.000Z,33.3094743,-78.9130639,3.294,3,2
2024-05-23T22:07:06.000Z,33.3094745,-78.9130659,3.473,3,2
2024-05-23T22:07:07.000Z,33.3094744,-78.9130683,3.502,3,2
2024-05-23T22:07:08.000Z,33.3094741,-78.9130703,3.468,3,2
2024-05-23T22:07:09.000Z,33.3094737,-78.913071,3.373,3,2
2024-05-23T22:07:10.000Z,33.3094734,-78.9130711,3.264,3,2
2024-05-23T22:07:11.000Z,33.3094731,-78.913071,3.188,3,2
2024-05-23T22:07:12.000Z,33.3094731,-78.9130707,3.213,3,2
2024-05-23T22:07:13.000Z,33.3094729,-78.9130713,3.159,3,2
2024-05-23T22:07:14.000Z,33.3094723,-78.9130718,3.041,3,2
2024-05-23T22:07:15.000Z,33.3094722,-78.9130723,3.023,3,2
2024-05-23T22:07:16.000Z,33.3094722,-78.9130728,3.044,3,2
2024-05-23T22:07:17.000Z,33.3094729,-78.9130731,3.088,3,2
2024-05-23T22:07:18.000Z,33.3094732,-78.9130729,3.082,3,2
2024-05-23T22:07:19.000Z,33.3094729,-78.9130731,2.847,3,2
2024-05-23T22:07:20.000Z,33.3094727,-78.9130731,2.774,3,2
2024-05-23T22:07:21.000Z,33.3094726,-78.9130728,2.795,3,2
2024-05-23T22:07:22.000Z,33.3094729,-78.9130722,2.839,3,2
2024-05-23T22:07:23.000Z,33.3094733,-78.9130718,2.709,3,2
2024-05-23T22:07:24.000Z,33.3094733,-78.9130715,2.578,3,2
2024-05-23T22:07:25.000Z,33.3094731,-78.9130709,2.545,3,2
2024-05-23T22:07:26.000Z,33.3094727,-78.91307,2.364,3,2
2024-05-23T22:07:27.000Z,33.3094727,-78.9130689,2.325,3,2
2024-05-23T22:07:28.000Z,33.3094726,-78.9130675,2.311,3,2
2024-05-23T22:07:29.000Z,33.3094725,-78.9130663,2.32,3,2
2024-05-23T22:07:30.000Z,33.3094724,-78.9130654,2.243,3,2
2024-05-23T22:07:31.001Z,33.3094726,-78.9130644,2.177,3,2
2024-05-23T22:07:32.000Z,33.309473,-78.9130639,2.197,3,2
2024-05-23T22:07:33.000Z,33.3094743,-78.9130626,2.363,3,2
2024-05-23T22:07:34.000Z,33.309475,-78.9130611,2.305,3,2
2024-05-23T22:07:35.000Z,33.3094754,-78.9130595,2.239,3,2
2024-05-23T22:07:36.000Z,33.3094758,-78.9130575,2.075,3,2
2024-05-23T22:07:37.000Z,33.3094761,-78.913056,2.018,3,2
2024-05-23T22:07:38.000Z,33.3094774,-78.9130541,2.167,3,2
2024-05-23T22:07:39.000Z,33.309479,-78.9130517,2.224,3,2
2024-05-23T22:07:40.000Z,33.3094797,-78.9130498,2.016,3,2
2024-05-23T22:07:41.000Z,33.3094802,-78.9130483,1.873,3,2
2024-05-23T22:07:42.000Z,33.3094807,-78.9130461,1.889,3,2
2024-05-23T22:07:43.000Z,33.3094816,-78.9130428,1.981,3,2
2024-05-23T22:07:44.000Z,33.3094826,-78.9130388,1.941,3,2
2024-05-23T22:07:45.000Z,33.3094833,-78.913034,2.036,3,2
2024-05-23T22:07:46.000Z,33.3094848,-78.9130312,2.125,3,2
2024-05-23T22:07:47.000Z,33.3094865,-78.9130299,2.175,3,2
2024-05-23T22:07:48.000Z,33.3094876,-78.913028,2.225,3,2
2024-05-23T22:07:49.000Z,33.3094888,-78.9130242,2.017,3,2
2024-05-23T22:07:50.000Z,33.3094912,-78.9130171,1.767,3,2
2024-05-23T22:07:51.000Z,33.3094939,-78.9130092,1.738,3,2
2024-05-23T22:07:52.000Z,33.3094977,-78.9130019,1.665,3,2
2024-05-23T22:07:53.000Z,33.309502,-78.9129942,1.584,3,2
2024-05-23T22:07:54.000Z,33.3095057,-78.9129892,1.475,3,2
2024-05-23T22:07:55.000Z,33.3095071,-78.9129861,1.476,3,2
2024-05-23T22:07:56.000Z,33.3095074,-78.9129825,1.508,3,2
2024-05-23T22:07:57.000Z,33.3095084,-78.9129785,1.574,3,2
2024-05-23T22:07:58.000Z,33.3095099,-78.9129757,1.761,3,2
2024-05-23T22:07:59.000Z,33.3095106,-78.912973,1.763,3,2
